name1^transactiondate^transactiontypeid^transactiontypeno^transactionterms^particulars^amount
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076098^0^CWY 124327^11,840.75
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076099^0^GENREC 124328^192
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076100^0^GENREC 124329^42
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076101^0^GENREC 124331^20
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076102^0^GENREC 124332^15.75
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076103^0^GENREC 124333^162
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076104^0^GENREC 124335^232
NAM YONG HUAT LUEN SENG SDN BHD^2004-07-28 00:00:00.0^SalesInvoice^SI-0012995^0^^841.8
CASH ACCOUNT^2004-08-03 00:00:00.0^PaySlip^PS-0001397^0^SAPS^-177.75
SALARY PAYABLE^2004-08-03 00:00:00.0^PaySlip^PS-0001397^0^SAPS^177.75
SALARY PAYABLE^2004-07-31 00:00:00.0^EmpDebitNote^PS-0001397-1^0^SAPS EMPSAL^-495
EPF PAYABLE^2004-07-31 00:00:00.0^EmpCreditNote^PS-0001397-2^0^SAPS EMPEPF^-55
SALARY PAYABLE^2004-07-31 00:00:00.0^EmpCreditNote^PS-0001397-2^0^SAPS EMPEPF^55
EPF PAYABLE^2004-07-31 00:00:00.0^EmpCreditNote^PS-0001397-3^0^SAPS EMPREPF^-60
SOCSO PAYABLE^2004-07-31 00:00:00.0^EmpCreditNote^PS-0001397-4^0^SAPS EMPRSOCSO^-7.85
SOCSO PAYABLE^2004-07-31 00:00:00.0^EmpCreditNote^PS-0001397-5^0^SAPS EMPSOCSO^-2.25
SALARY PAYABLE^2004-07-31 00:00:00.0^EmpCreditNote^PS-0001397-5^0^SAPS EMPSOCSO^2.25
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076105^0^GENREC 124334^35.1
CASH ACCOUNT^2004-08-03 00:00:00.0^PaymentVoucher^PV-0015196^0^SUNWAGES MARY^-8.75
LIANG KEE FARMING SDN BHD^2004-08-04 00:00:00.0^SalesInvoice^SI-0013000^0^^799.5
SENG CHEONG EGGS DISTRIBUTOR^2004-08-05 00:00:00.0^SalesInvoice^SI-0013009^0^^4,680
SIN YEW LEE TRADING^2004-08-04 00:00:00.0^SalesInvoice^SI-0013010^0^^4,530
CASH ACCOUNT^2004-08-05 00:00:00.0^PaymentVoucher^PV-0015206^0^UPKEEPMAC CHEE CHEONG HARDWARE MERCHANTS SDN BHD^-1,020
CASH ACCOUNT^2004-08-05 00:00:00.0^PaymentVoucher^PV-0015207^0^CLEANFARM RANGGA SEPUTERA^-2,171
CHONG FOO HIN^2004-08-05 00:00:00.0^Receipt^RC-0004847^0^^-1,136.25
CASH ACCOUNT^2004-08-05 00:00:00.0^Receipt^RC-0004847^0^CFH^1,136.25
CHONG FOO HIN^2004-08-05 00:00:00.0^SalesInvoice^SI-0013011^0^^968.25
TONG SHIN ENTERPRISE^2004-08-05 00:00:00.0^SalesInvoice^SI-0013012^0^^516
CASH ACCOUNT^2004-08-03 00:00:00.0^PaymentVoucher^PV-0015191^0^SUNWAGES NETRA BAHADUR NEWAR  Passport : 1796959^-868.35
MAYBANK 508047310636^2004-08-04 00:00:00.0^WithDrawSlip^WS-0000610^0^Cash 016288^-4,850.74
CASH ACCOUNT^2004-08-04 00:00:00.0^DepositSlip^DS-0005426^0^RHB13999^-54,008
CASH ACCOUNT^2004-08-03 00:00:00.0^PaymentVoucher^PV-0015193^0^CLEANFARM KAMARUDDIN^-933.55
RHB BANK 2-08025-0001399-9^2004-08-04 00:00:00.0^DepositSlip^DS-0005426^0^^54,008
CASH ACCOUNT^2004-08-04 00:00:00.0^WithDrawSlip^WS-0000611^0^RHB13999 189914^54,008
CASH ACCOUNT^2004-08-03 00:00:00.0^PaymentVoucher^PV-0015195^0^COMMISSION ASMI BIN RAUB^-691.11
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076065^0^GENREC 124619^399
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076066^0^GENREC 124620^258
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076067^0^GENREC 124621^63
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076068^0^GENREC 124622^31.5
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076069^0^GENREC 124623^66
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076070^0^GENREC 124624^132
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076071^0^GENREC 124625^63
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076072^0^GENREC 124626^63
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076073^0^GENREC 124627^63
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076074^0^GENREC 124628^164.25
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076075^0^GENREC 124629^258
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076076^0^GENREC 124630^64.5
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076077^0^GENREC 124631^61.5
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076078^0^GENREC 124632^61.5
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076079^0^GENREC 124633^161.25
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076080^0^GENREC 124634^63
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076081^0^GENREC 124635^129
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076082^0^GENREC 124637^252
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076083^0^GENREC 124638^451.5
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076084^0^GENREC 124639^132
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076085^0^GENREC 124640^126
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076086^0^GENREC 124641^129
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076087^0^GENREC 124642^152.25
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076088^0^GENREC 124643^64.5
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076089^0^GENREC 124644^132
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076090^0^GENREC 124645^126
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076091^0^GENREC 124647^32.25
RHB BANK 2-08025-0001399-9^2004-08-04 00:00:00.0^WithDrawSlip^WS-0000611^0^Cash 189914^-54,008
CASH ACCOUNT^2004-08-03 00:00:00.0^PaymentVoucher^PV-0015172^0^ROADTOLLS PLUS^-52.8
CASH ACCOUNT^2004-08-03 00:00:00.0^PaymentVoucher^PV-0015173^0^COMMISSION NG KONG CHONG^-1,560.84
CASH ACCOUNT^2004-08-03 00:00:00.0^PaymentVoucher^PV-0015174^0^COMMISSION LEE CHOON KWAI^-1,560.84
CASH ACCOUNT^2004-08-03 00:00:00.0^PaymentVoucher^PV-0015175^0^SUNWAGES CHAN MOOI^-196.7
CASH ACCOUNT^2004-08-03 00:00:00.0^PaymentVoucher^PV-0015176^0^SUNWAGES MIOR SHAH FIZAD BIN JAFAR SIDIR^-105.6
CASH ACCOUNT^2004-08-05 00:00:00.0^DepositSlip^DS-0005417^0^RHB13999^-53.5
CASH ACCOUNT^2004-07-31 00:00:00.0^DepositSlip^DS-0005418^0^RHB13999^-18,012
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076063^0^GENREC 124326^270
CASH ACCOUNT^2004-08-03 00:00:00.0^PaymentVoucher^PV-0015177^0^COMMISSION MOHAMED BIN RAMLI^-353.9
CHOP CHANG JIANG^2004-08-03 00:00:00.0^Receipt^RC-0004843^0^^-18,012
CASH ACCOUNT^2004-08-03 00:00:00.0^Receipt^RC-0004843^0^CCJ^18,012
RHB BANK 2-08025-0001399-9^2004-07-31 00:00:00.0^DepositSlip^DS-0005418^0^^18,012
YI DAH XING FOOD FACTORY (M) SDN. BHD.^2004-08-03 00:00:00.0^SalesInvoice^SI-0012987^0^^1,320
CASH ACCOUNT^2004-08-03 00:00:00.0^PaymentVoucher^PV-0015178^0^SUNEXP TAN LIEW CHEUN^-60
PERNIAGAAN BINTANG^2004-08-03 00:00:00.0^SalesInvoice^SI-0012988^0^^575
TUNG ZEN TRADING^2004-08-03 00:00:00.0^SalesInvoice^SI-0012989^0^^3,724.5
LIN THIAN PIN^2004-08-03 00:00:00.0^SalesInvoice^SI-0012990^0^^5,958
NAM YONG HUAT LUEN SENG SDN BHD^2004-08-03 00:00:00.0^SalesInvoice^SI-0012991^0^^1,247.1
MIMA HOT BREADS & CAKE HOUSE^2004-08-03 00:00:00.0^SalesInvoice^SI-0012992^0^^825
NEW WENG FATT AGRICULTURAL^2004-08-03 00:00:00.0^Receipt^RC-0004844^0^^-2,440.5
CASH ACCOUNT^2004-08-03 00:00:00.0^Receipt^RC-0004844^0^NWFA^2,440.5
PERNIAGAAN BINTANG^2004-08-03 00:00:00.0^PurchaseInvoice^PI-0008085^0^^-582
LIANG KEE FARMING SDN BHD^2004-08-03 00:00:00.0^SalesInvoice^SI-0012993^0^^1,800
NAM YONG HUAT LUEN SENG SDN BHD^2004-08-02 00:00:00.0^SalesInvoice^SI-0012994^0^^3,133.5
CASH ACCOUNT^2004-08-03 00:00:00.0^PaymentVoucher^PV-0015179^0^SUNWAGES ANA^-372.4
CASH ACCOUNT^2004-08-03 00:00:00.0^PaymentVoucher^PV-0015180^0^SUNWAGES DIAS^-340
CASH ACCOUNT^2004-08-03 00:00:00.0^PaymentVoucher^PV-0015181^0^SUNWAGES JOHN^-658
CASH ACCOUNT^2004-08-03 00:00:00.0^PaymentVoucher^PV-0015182^0^SUNWAGES ALONG^-1,022
CASH ACCOUNT^2004-08-03 00:00:00.0^PaymentVoucher^PV-0015183^0^SUNWAGES DANI^-665
CASH ACCOUNT^2004-08-03 00:00:00.0^PaymentVoucher^PV-0015184^0^SUNWAGES RAMBER^-885
CASH ACCOUNT^2004-08-03 00:00:00.0^PaymentVoucher^PV-0015185^0^SUNWAGES ADVEN^-735
CASH ACCOUNT^2004-08-03 00:00:00.0^PaymentVoucher^PV-0015186^0^SUNWAGES LORENS^-825
CASH ACCOUNT^2004-08-03 00:00:00.0^PaymentVoucher^PV-0015187^0^COMMISSION LOONG FEI LIANG^-228
CASH ACCOUNT^2004-08-03 00:00:00.0^PaymentVoucher^PV-0015188^0^COMMISSION LOREN^-114
CASH ACCOUNT^2004-08-03 00:00:00.0^PaymentVoucher^PV-0015189^0^SUNWAGES TA BINTI TAK^-102.4
CASH ACCOUNT^2004-08-03 00:00:00.0^PaymentVoucher^PV-0015190^0^TRANSCHG KOYAT^-18
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076064^0^GENREC 124524^315
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076031^0^GENREC 123757^67.5
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076032^0^GENREC 123758^33.75
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076033^0^GENREC 123759^65.25
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076034^0^GENREC 123760^60
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076035^0^GENREC 123761^66
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076036^0^GENREC 123762^22
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076037^0^GENREC 123763^396
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076038^0^GENREC 123764^187.5
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076039^0^GENREC 123765^69
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076040^0^GENREC 123766^19.35
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076041^0^GENREC 123767^33
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076042^0^GENREC 123768^19.35
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076043^0^GENREC 123769^32.25
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076044^0^GENREC 123770^66
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076045^0^GENREC 123771^33.75
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076046^0^GENREC 123772^33.75
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076047^0^GENREC 123773^135
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076048^0^GENREC 123774^33
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076049^0^GENREC 123775^164.25
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076050^0^GENREC 123776^66
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076051^0^GENREC 123777^198
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076052^0^GENREC 123778^328.5
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076053^0^GENREC 123779^387
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076054^0^GENREC 123780^34.5
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076055^0^GENREC 123781^33.75
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076056^0^GENREC 123782^103.5
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076057^0^GENREC 123783^66.75
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076058^0^GENREC 123784^378
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076059^0^GENREC 123785^394.5
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076060^0^GENREC 123786^264
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076061^0^GENREC 123787^99
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076062^0^GENREC 123788^63
CASH ACCOUNT^2004-08-03 00:00:00.0^PaymentVoucher^PV-0015171^0^FUEL MOBIL - LEE WAI FATT SERVICE STATION^-50
SOCSO PAYABLE^2004-07-31 00:00:00.0^EmpCreditNote^PS-0001396-5^0^KALT EMPRSOCSO^-21.85
SOCSO PAYABLE^2004-07-31 00:00:00.0^EmpCreditNote^PS-0001396-6^0^KALT EMPSOCSO^-6.25
SALARY PAYABLE^2004-07-31 00:00:00.0^EmpCreditNote^PS-0001396-6^0^KALT EMPSOCSO^6.25
CASH ACCOUNT^2004-08-02 00:00:00.0^PaymentVoucher^PV-0015164^0^SUNEXP TAN LIEW CHUEN^-100
CASH ACCOUNT^2004-08-02 00:00:00.0^PaymentVoucher^PV-0015165^0^SUNEXP TAN LIEW CHUEN^-130
MAYBANK 508047310636^2004-08-02 00:00:00.0^PaymentVoucher^PV-0015166^0^NAMISB 016286 N.A.M. TRADING (IPOH) SDN BHD^-3,930
N.A.M TRADING (IPOH) SDN BHD^2004-08-02 00:00:00.0^PaymentVoucher^PV-0015166^0^PB73020 016286 N.A.M. TRADING (IPOH) SDN BHD^3,930
SWEE HENG EGGS DEALER^2004-08-02 00:00:00.0^SalesInvoice^SI-0012985^0^^15,534
CASH ACCOUNT^2004-08-02 00:00:00.0^PaymentVoucher^PV-0015167^0^HANDCHG SUPARAMUNIAM & SUPPIAH^-10
CASH ACCOUNT^2004-08-02 00:00:00.0^PaymentVoucher^PV-0015168^0^EMPULTADV RAJENDRA KUMAR SHRESTHA  NETRA BAHADUR NEWAR  JAY NARAYAN MANDAL^-17.3
EMPLOYEE UTLITIES ADVANCE^2004-08-02 00:00:00.0^PaymentVoucher^PV-0015168^0^Cash RAJENDRA KUMAR SHRESTHA  NETRA BAHADUR NEWAR  JAY NARAYAN MANDAL^17.3
MAYBANK 508047310636^2004-08-02 00:00:00.0^PaymentVoucher^PV-0015169^0^UPKEEPMAC 016287 CHEAH KWEI CHEE^-420
CASH ACCOUNT^2004-08-02 00:00:00.0^CashSales^CS-0076011^0^GENREC 124307^290
CASH ACCOUNT^2004-08-02 00:00:00.0^PaymentVoucher^PV-0015170^0^SUNWAGES MARY^-21
CASH ACCOUNT^2004-08-02 00:00:00.0^CashSales^CS-0076012^0^GENREC 124322^20
CASH ACCOUNT^2004-08-02 00:00:00.0^CashSales^CS-0076013^0^GENREC 124323^32.25
CASH ACCOUNT^2004-08-02 00:00:00.0^CashSales^CS-0076014^0^GENREC 124324^68.25
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076015^0^GENREC 123741^270
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076016^0^GENREC 123742^637.5
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076017^0^GENREC 123743^132
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076018^0^GENREC 123744^26.4
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076019^0^GENREC 123745^77.4
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076020^0^GENREC 123746^19.8
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076021^0^GENREC 123747^13.2
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076022^0^GENREC 123748^44
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076023^0^GENREC 123749^132
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076024^0^GENREC 123750^12.6
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076025^0^GENREC 123751^198
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076026^0^GENREC 123752^133.5
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076027^0^GENREC 123753^39.6
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076028^0^GENREC 123754^66
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076029^0^GENREC 123755^34.5
CASH ACCOUNT^2004-08-03 00:00:00.0^CashSales^CS-0076030^0^GENREC 123756^55.2
SOCSO PAYABLE^2004-07-31 00:00:00.0^EmpCreditNote^PS-0001393-4^0^TLC EMPRSOCSO^-24.4
MAYBANK 508047310636^2004-08-02 00:00:00.0^PaySlip^PS-0001394^0^TBL 016282^-1,780
SALARY PAYABLE^2004-08-02 00:00:00.0^PaySlip^PS-0001394^0^TBL^1,780
SALARY PAYABLE^2004-07-31 00:00:00.0^EmpDebitNote^PS-0001394-1^0^TBL DIRSAL^-2,000
EPF PAYABLE^2004-07-31 00:00:00.0^EmpCreditNote^PS-0001394-2^0^TBL EMPEPF^-220
SALARY PAYABLE^2004-07-31 00:00:00.0^EmpCreditNote^PS-0001394-2^0^TBL EMPEPF^220
EPF PAYABLE^2004-07-31 00:00:00.0^EmpCreditNote^PS-0001394-3^0^TBL EMPREPF^-240
SOCSO PAYABLE^2004-07-31 00:00:00.0^EmpCreditNote^PS-0001394-4^0^TBL EMPRSOCSO^-24.4
MAYBANK 508047310636^2004-08-02 00:00:00.0^PaySlip^PS-0001395^0^TLH 016284^-2,000
SALARY PAYABLE^2004-08-02 00:00:00.0^PaySlip^PS-0001395^0^TLH^2,000
SALARY PAYABLE^2004-07-31 00:00:00.0^EmpDebitNote^PS-0001395-1^0^TLH DIRSAL^-2,000
SOCSO PAYABLE^2004-07-31 00:00:00.0^EmpCreditNote^PS-0001395-2^0^TLH EMPRSOCSO^-24.4
MAYBANK 508047310636^2004-08-02 00:00:00.0^PaymentVoucher^PV-0015155^0^UPKEEPROAD 016280 CHIN FAT TRACTION WORKS^-937.5
CASH ACCOUNT^2004-08-02 00:00:00.0^PaymentVoucher^PV-0015156^0^SUNWAGES HASMAH BINTI MOHD YUSOF^-291.2
MAYBANK 508047310636^2004-08-02 00:00:00.0^PaymentVoucher^PV-0015157^0^UPKEEPMAC 016278 CHOY KOO TAT^-1,120
NAM YONG HUAT LUEN SENG SDN BHD^2004-07-30 00:00:00.0^PurchaseInvoice^PI-0008076^0^^-686.32
NAM YONG HUAT LUEN SENG SDN BHD^2004-07-26 00:00:00.0^PurchaseInvoice^PI-0008077^0^^-5,025.06
NAM YONG HUAT LUEN SENG SDN BHD^2004-07-28 00:00:00.0^PurchaseInvoice^PI-0008078^0^^-690
NAM YONG HUAT LUEN SENG SDN BHD^2004-07-28 00:00:00.0^PurchaseInvoice^PI-0008079^0^^-2,860
NAM YONG HUAT LUEN SENG SDN BHD^2004-07-28 00:00:00.0^PurchaseInvoice^PI-0008080^0^^-30,355
NAM YONG HUAT LUEN SENG SDN BHD^2004-07-30 00:00:00.0^PurchaseInvoice^PI-0008081^0^^-180.9
LIANG KEE FARMING SDN BHD^2004-07-30 00:00:00.0^PurchaseInvoice^PI-0008082^0^^-4,545
LIANG KEE FARMING SDN BHD^2004-07-30 00:00:00.0^PurchaseInvoice^PI-0008083^0^^-1,896
FFM FARMS Sdn. Bhd.^2004-07-31 00:00:00.0^PurchaseInvoice^PI-0008084^0^^-8,670
CASH ACCOUNT^2004-08-02 00:00:00.0^PaymentVoucher^PV-0015158^0^CLEANFARM HTAIN LIN ZAW^-105.2
CASH ACCOUNT^2004-08-02 00:00:00.0^PaymentVoucher^PV-0015159^0^CLEANFARM THEIN MIN^-234.4
CASH ACCOUNT^2004-08-02 00:00:00.0^PaymentVoucher^PV-0015160^0^LKOPSB THEIN MIN^-371.26
LIANG KEE OIL PALM ESTATE SDN. BHD.^2004-08-02 00:00:00.0^PaymentVoucher^PV-0015160^0^Cash THEIN MIN^371.26
CASH ACCOUNT^2004-08-02 00:00:00.0^PaymentVoucher^PV-0015161^0^LKOPSB HTAIN LIN ZAW^-371.26
LIANG KEE OIL PALM ESTATE SDN. BHD.^2004-08-02 00:00:00.0^PaymentVoucher^PV-0015161^0^Cash HTAIN LIN ZAW^371.26
CASH ACCOUNT^2004-08-02 00:00:00.0^PaymentVoucher^PV-0015162^0^UPKEEPFAR USLANI BINA SDN BHD^-50
CASH ACCOUNT^2004-08-02 00:00:00.0^PaymentVoucher^PV-0015163^0^TRANSCHG TEH KHOON CHUAN^-40
